CustomerID,Number_of_Orders,Total_Spend,Days_Since_Last_Purchase,group,group_name
14853.0,2,475.8,24,2,Mid_Value
14854.0,7,2740.03,78,1,VIP
14855.0,2,645.65,119,2,Mid_Value
14856.0,3,1290.53,36,2,Mid_Value
14857.0,2,1173.12,60,2,Mid_Value
14859.0,4,1353.74,13,1,VIP
14860.0,1,170.32,19,0,Low_Value & Inactive
14861.0,1,125.79,52,0,Low_Value & Inactive
14862.0,2,841.2,26,2,Mid_Value
14863.0,1,266.76,29,0,Low_Value & Inactive
14865.0,2,52.2,7,0,Low_Value & Inactive
14866.0,12,14389.9,11,1,VIP
14867.0,3,710.28,186,2,Mid_Value
14868.0,8,2953.59,3,1,VIP
14869.0,2,721.45,9,2,Mid_Value
14870.0,1,327.25,262,0,Low_Value & Inactive
14871.0,4,501.28,3,2,Mid_Value
14873.0,1,519.68,210,0,Low_Value & Inactive
14875.0,2,1465.32,108,2,Mid_Value
14878.0,9,1476.09,13,1,VIP
14880.0,3,690.59,77,2,Mid_Value
14881.0,1,255.4,20,2,Mid_Value
14882.0,2,589.7,27,2,Mid_Value
14883.0,6,761.59,19,2,Mid_Value
14885.0,1,765.32,132,2,Mid_Value
14886.0,1,364.8,253,0,Low_Value & Inactive
14887.0,1,1862.0,79,2,Mid_Value
14888.0,1,369.2,207,0,Low_Value & Inactive
14889.0,1,135.9,336,0,Low_Value & Inactive
14890.0,1,125.65,254,0,Low_Value & Inactive
14891.0,2,554.38,148,2,Mid_Value
14893.0,2,1237.85,10,2,Mid_Value
14894.0,1,655.75,85,2,Mid_Value
14895.0,20,11138.71,8,1,VIP
14896.0,2,468.77,205,0,Low_Value & Inactive
14897.0,4,1366.38,8,1,VIP
14898.0,6,1269.31,23,1,VIP
14901.0,9,1421.29,11,1,VIP
14902.0,1,332.66,26,2,Mid_Value
14903.0,5,2795.33,21,1,VIP
14904.0,2,1025.44,2,1,VIP
14905.0,2,616.15,158,2,Mid_Value
14907.0,7,3501.1,3,1,VIP
14908.0,1,277.8,74,0,Low_Value & Inactive
14910.0,4,434.35,3,2,Mid_Value
14911.0,201,143711.17,1,1,VIP
14912.0,2,867.85,17,2,Mid_Value
14913.0,4,1227.43,36,2,Mid_Value
14915.0,2,307.48,91,0,Low_Value & Inactive
14916.0,4,1268.98,71,2,Mid_Value
14918.0,2,1610.15,116,2,Mid_Value
14920.0,2,977.77,213,2,Mid_Value
14921.0,2,1316.07,30,2,Mid_Value
14923.0,1,749.1,51,2,Mid_Value
14924.0,1,310.05,246,0,Low_Value & Inactive
14929.0,1,223.88,32,0,Low_Value & Inactive
14930.0,3,2362.96,109,2,Mid_Value
14931.0,5,1257.68,5,1,VIP
14932.0,1,363.53,366,0,Low_Value & Inactive
14934.0,2,1890.94,82,2,Mid_Value
14935.0,1,1784.71,297,2,Mid_Value
14936.0,8,8137.02,34,1,VIP
14937.0,3,1621.88,57,2,Mid_Value
14944.0,12,5900.25,30,1,VIP
14946.0,1,100.9,14,0,Low_Value & Inactive
14947.0,2,290.82,72,0,Low_Value & Inactive
14948.0,6,1101.97,23,1,VIP
14950.0,1,371.2,19,2,Mid_Value
14951.0,1,311.69,79,0,Low_Value & Inactive
14952.0,11,8099.49,60,1,VIP
14953.0,1,285.67,25,2,Mid_Value
14954.0,1,294.85,12,2,Mid_Value
14957.0,1,58.49,253,0,Low_Value & Inactive
14958.0,3,483.73,147,2,Mid_Value
14959.0,4,695.42,64,2,Mid_Value
14960.0,2,221.27,8,2,Mid_Value
14961.0,9,7044.68,11,1,VIP
14962.0,1,126.7,271,0,Low_Value & Inactive
14963.0,5,1472.34,10,1,VIP
14964.0,1,206.21,247,0,Low_Value & Inactive
14965.0,2,596.09,96,2,Mid_Value
14966.0,1,183.02,15,0,Low_Value & Inactive
14967.0,1,463.8,50,2,Mid_Value
14968.0,1,147.59,30,0,Low_Value & Inactive
14970.0,4,1592.06,68,2,Mid_Value
14971.0,3,1097.98,35,2,Mid_Value
14972.0,1,114.77,128,0,Low_Value & Inactive
14973.0,3,1314.45,107,2,Mid_Value
14974.0,1,89.94,37,0,Low_Value & Inactive
14975.0,1,279.94,57,0,Low_Value & Inactive
14976.0,7,790.86,57,2,Mid_Value
14978.0,5,1921.37,72,2,Mid_Value
14981.0,1,102.12,246,0,Low_Value & Inactive
14984.0,2,202.37,19,2,Mid_Value
14985.0,2,292.01,198,0,Low_Value & Inactive
14987.0,2,326.4,16,2,Mid_Value
14988.0,1,334.54,212,0,Low_Value & Inactive
14995.0,2,231.98,39,2,Mid_Value
14997.0,3,546.2,46,2,Mid_Value
14998.0,2,414.87,170,0,Low_Value & Inactive
15000.0,1,490.52,48,2,Mid_Value
15002.0,4,1641.76,116,2,Mid_Value
15004.0,1,1220.77,147,2,Mid_Value
15005.0,28,6295.37,16,1,VIP
15006.0,1,480.38,51,2,Mid_Value
15007.0,1,156.91,159,0,Low_Value & Inactive
15009.0,3,1259.43,12,1,VIP
15010.0,1,308.94,36,0,Low_Value & Inactive
15012.0,2,405.04,54,2,Mid_Value
15014.0,2,257.67,43,2,Mid_Value
15016.0,1,170.04,173,0,Low_Value & Inactive
15017.0,1,125.58,34,0,Low_Value & Inactive
15018.0,3,496.21,39,2,Mid_Value
15019.0,1,252.81,267,0,Low_Value & Inactive
15021.0,9,1871.77,9,1,VIP
15022.0,4,852.39,12,2,Mid_Value
15023.0,11,6720.41,3,1,VIP
15024.0,10,1636.43,10,1,VIP
15025.0,1,361.96,33,2,Mid_Value
15026.0,3,469.0,80,2,Mid_Value
15027.0,4,1066.15,31,2,Mid_Value
15028.0,4,627.13,8,2,Mid_Value
15030.0,2,518.28,72,2,Mid_Value
15031.0,4,653.19,4,2,Mid_Value
15032.0,3,4959.1,256,2,Mid_Value
15033.0,10,2557.18,5,1,VIP
15034.0,8,4274.16,16,1,VIP
15035.0,1,252.73,90,0,Low_Value & Inactive
15036.0,3,429.56,72,2,Mid_Value
15038.0,6,685.74,59,2,Mid_Value
15039.0,47,19766.59,10,1,VIP
15041.0,1,179.93,170,0,Low_Value & Inactive
15042.0,1,135.93,199,0,Low_Value & Inactive
15043.0,1,537.0,31,2,Mid_Value
15044.0,17,7634.73,19,1,VIP
15045.0,2,735.66,152,2,Mid_Value
15046.0,15,5090.42,9,1,VIP
15047.0,1,343.62,270,0,Low_Value & Inactive
15048.0,4,381.0,65,2,Mid_Value
15049.0,1,121.17,274,0,Low_Value & Inactive
15050.0,3,1737.69,25,2,Mid_Value
15051.0,3,1383.36,23,2,Mid_Value
15052.0,1,207.73,319,0,Low_Value & Inactive
15053.0,3,693.95,5,2,Mid_Value
15054.0,2,302.1,12,2,Mid_Value
15057.0,2,1489.5,275,2,Mid_Value
15058.0,11,2102.54,25,1,VIP
15059.0,9,1337.72,41,1,VIP
15060.0,4,294.25,8,2,Mid_Value
15061.0,48,54534.14,4,1,VIP
15062.0,4,987.86,71,2,Mid_Value
15063.0,1,370.8,213,0,Low_Value & Inactive
15065.0,4,3158.13,38,1,VIP
15066.0,1,893.59,53,2,Mid_Value
15067.0,3,1744.76,78,2,Mid_Value
15068.0,2,553.36,46,2,Mid_Value
15069.0,1,1109.53,179,2,Mid_Value
15070.0,1,106.2,373,0,Low_Value & Inactive
15071.0,2,982.07,94,2,Mid_Value
15073.0,3,1043.41,10,2,Mid_Value
15074.0,1,735.67,105,2,Mid_Value
15075.0,1,773.03,78,2,Mid_Value
15076.0,1,880.85,173,0,Low_Value & Inactive
15078.0,32,9743.11,7,1,VIP
15079.0,4,895.61,213,2,Mid_Value
15081.0,5,504.8,22,2,Mid_Value
15083.0,1,88.2,257,0,Low_Value & Inactive
15087.0,1,306.94,282,0,Low_Value & Inactive
15088.0,2,1160.07,21,2,Mid_Value
15089.0,6,2420.84,10,1,VIP
15090.0,1,381.32,308,0,Low_Value & Inactive
15091.0,1,480.71,68,2,Mid_Value
15092.0,2,457.81,215,0,Low_Value & Inactive
15093.0,6,4597.02,18,1,VIP
15095.0,4,1370.6,104,2,Mid_Value
15096.0,1,219.39,43,0,Low_Value & Inactive
15097.0,1,248.08,4,2,Mid_Value
15098.0,3,39916.5,182,1,VIP
15099.0,1,410.48,84,0,Low_Value & Inactive
15100.0,3,876.0,334,2,Mid_Value
15101.0,2,317.53,9,2,Mid_Value
15103.0,2,703.36,31,2,Mid_Value
15104.0,2,993.54,197,2,Mid_Value
15105.0,7,2298.93,18,1,VIP
15106.0,5,1422.52,18,1,VIP
15107.0,6,319.5,311,0,Low_Value & Inactive
15108.0,4,1300.25,142,2,Mid_Value
15109.0,1,484.95,246,0,Low_Value & Inactive
15110.0,4,996.1,24,2,Mid_Value
15111.0,3,1567.48,29,2,Mid_Value
15113.0,3,3509.43,10,1,VIP
15114.0,10,2760.56,30,1,VIP
15115.0,1,340.11,18,2,Mid_Value
15116.0,4,1352.75,18,1,VIP
15117.0,5,1551.78,15,1,VIP
15118.0,1,244.8,134,0,Low_Value & Inactive
15119.0,1,266.4,246,0,Low_Value & Inactive
15120.0,1,358.82,134,0,Low_Value & Inactive
15121.0,2,457.72,50,2,Mid_Value
15122.0,3,1633.78,114,2,Mid_Value
15123.0,2,2199.31,7,1,VIP
15124.0,2,184.19,23,2,Mid_Value
15125.0,15,11528.48,25,1,VIP
15127.0,1,406.53,66,0,Low_Value & Inactive
15128.0,4,1471.0,60,2,Mid_Value
15129.0,11,3447.4,50,1,VIP
15130.0,1,330.11,170,0,Low_Value & Inactive
15132.0,5,977.93,18,2,Mid_Value
15133.0,3,982.42,128,2,Mid_Value
15134.0,8,1387.99,15,1,VIP
15135.0,1,139.05,239,0,Low_Value & Inactive
15136.0,4,1286.7,3,1,VIP
15139.0,2,178.96,240,0,Low_Value & Inactive
15140.0,7,2354.25,52,1,VIP
15142.0,1,498.74,46,2,Mid_Value
15143.0,1,259.45,226,0,Low_Value & Inactive
15144.0,17,6580.44,8,1,VIP
15145.0,4,1194.73,4,1,VIP
15146.0,2,1327.16,165,2,Mid_Value
15147.0,1,623.5,240,0,Low_Value & Inactive
15148.0,1,301.29,11,2,Mid_Value
15149.0,1,520.8,134,0,Low_Value & Inactive
15150.0,10,5291.33,17,1,VIP
15152.0,13,4745.69,10,1,VIP
15153.0,1,329.25,31,2,Mid_Value
15154.0,1,254.28,75,0,Low_Value & Inactive
15156.0,3,961.49,1,1,VIP
15157.0,3,1936.07,4,1,VIP
15158.0,1,401.4,45,2,Mid_Value
15159.0,30,18641.01,2,1,VIP
15160.0,1,158.16,357,0,Low_Value & Inactive
15163.0,2,304.47,18,2,Mid_Value
15164.0,3,824.58,69,2,Mid_Value
15165.0,1,487.75,373,0,Low_Value & Inactive
15167.0,1,158.8,321,0,Low_Value & Inactive
15168.0,1,106.56,26,0,Low_Value & Inactive
15171.0,1,1289.5,331,0,Low_Value & Inactive
15172.0,5,1624.05,9,1,VIP
15174.0,1,135.75,323,0,Low_Value & Inactive
15175.0,1,224.14,72,0,Low_Value & Inactive
15178.0,1,40.5,260,0,Low_Value & Inactive
15179.0,5,2206.95,18,1,VIP
15180.0,1,87.5,367,0,Low_Value & Inactive
15181.0,3,689.48,66,2,Mid_Value
15182.0,2,622.85,154,2,Mid_Value
15184.0,2,402.2,29,2,Mid_Value
15185.0,1,310.62,70,0,Low_Value & Inactive
15186.0,2,411.41,14,2,Mid_Value
15187.0,16,4777.18,2,1,VIP
15189.0,41,16225.39,1,1,VIP
15192.0,3,1044.32,120,2,Mid_Value
15193.0,1,499.32,61,2,Mid_Value
15194.0,15,7616.53,3,1,VIP
15195.0,1,3861.0,3,1,VIP
15197.0,3,1079.61,11,2,Mid_Value
15198.0,2,193.64,92,0,Low_Value & Inactive
15199.0,4,1268.7,59,2,Mid_Value
15201.0,5,1236.54,87,2,Mid_Value
15203.0,6,1827.8,26,1,VIP
15204.0,1,316.58,357,0,Low_Value & Inactive
15205.0,2,653.24,85,2,Mid_Value
15206.0,4,420.3,10,2,Mid_Value
15208.0,5,870.12,1,1,VIP
15210.0,1,331.18,225,0,Low_Value & Inactive
15211.0,2,894.41,60,2,Mid_Value
15212.0,1,101.8,241,0,Low_Value & Inactive
15213.0,2,328.35,319,0,Low_Value & Inactive
15214.0,8,1661.44,2,1,VIP
15215.0,3,734.94,47,2,Mid_Value
15216.0,1,96.6,88,0,Low_Value & Inactive
15218.0,11,5756.89,11,1,VIP
15219.0,1,305.75,176,0,Low_Value & Inactive
15220.0,6,1778.96,52,1,VIP
15221.0,1,403.25,366,0,Low_Value & Inactive
15222.0,1,585.0,319,0,Low_Value & Inactive
15223.0,2,755.75,226,2,Mid_Value
15224.0,2,322.08,358,0,Low_Value & Inactive
15225.0,1,409.4,234,0,Low_Value & Inactive
15226.0,1,154.41,311,0,Low_Value & Inactive
15227.0,5,1219.4,37,2,Mid_Value
15228.0,4,3386.71,66,1,VIP
15230.0,2,429.6,239,0,Low_Value & Inactive
15232.0,2,612.06,113,2,Mid_Value
15234.0,1,197.0,277,0,Low_Value & Inactive
15235.0,12,2247.51,218,2,Mid_Value
15236.0,1,321.05,299,0,Low_Value & Inactive
15237.0,4,1412.32,2,1,VIP
15238.0,3,1071.99,29,2,Mid_Value
15239.0,2,780.59,10,2,Mid_Value
15240.0,5,1706.57,45,2,Mid_Value
15241.0,8,1756.44,67,1,VIP
15243.0,1,316.68,74,0,Low_Value & Inactive
15244.0,2,631.57,65,2,Mid_Value
15245.0,3,2515.84,134,2,Mid_Value
15246.0,2,514.15,238,0,Low_Value & Inactive
15247.0,1,356.0,122,0,Low_Value & Inactive
15249.0,13,6688.46,32,1,VIP
15251.0,11,10484.99,9,1,VIP
15252.0,2,740.78,36,2,Mid_Value
15253.0,5,918.2,16,2,Mid_Value
15254.0,1,300.36,127,0,Low_Value & Inactive
15255.0,1,890.85,67,2,Mid_Value
15256.0,1,98.45,149,0,Low_Value & Inactive
15257.0,1,317.15,283,0,Low_Value & Inactive
15258.0,2,623.16,169,2,Mid_Value
15260.0,7,1810.77,100,2,Mid_Value
15261.0,1,254.82,135,0,Low_Value & Inactive
15262.0,1,178.95,324,0,Low_Value & Inactive
15263.0,1,156.51,107,0,Low_Value & Inactive
15264.0,1,393.74,64,0,Low_Value & Inactive
15265.0,2,1506.12,151,2,Mid_Value
15266.0,1,119.3,338,0,Low_Value & Inactive
15267.0,5,1717.36,22,1,VIP
15269.0,1,408.8,24,2,Mid_Value
15270.0,7,2379.49,16,1,VIP
15271.0,15,2493.34,7,1,VIP
15272.0,2,721.94,57,2,Mid_Value
15274.0,2,716.57,4,2,Mid_Value
15275.0,1,615.14,38,2,Mid_Value
15276.0,1,128.63,66,0,Low_Value & Inactive
15277.0,1,255.9,47,0,Low_Value & Inactive
15279.0,1,290.51,355,0,Low_Value & Inactive
15280.0,1,113.12,172,0,Low_Value & Inactive
15281.0,9,2332.15,59,1,VIP
15286.0,1,240.55,50,0,Low_Value & Inactive
15287.0,2,486.69,22,2,Mid_Value
15288.0,5,2306.52,43,1,VIP
15289.0,3,939.78,29,2,Mid_Value
15290.0,18,7943.22,5,1,VIP
15291.0,15,4668.3,26,1,VIP
15292.0,1,178.39,201,0,Low_Value & Inactive
15296.0,6,3672.86,51,1,VIP
15297.0,3,641.94,10,2,Mid_Value
15298.0,12,4799.9,2,1,VIP
15299.0,7,4507.01,67,1,VIP
15300.0,1,496.44,64,2,Mid_Value
15301.0,12,5049.95,51,1,VIP
15303.0,1,574.02,290,0,Low_Value & Inactive
15304.0,8,694.4,61,2,Mid_Value
15306.0,3,1174.35,64,2,Mid_Value
15307.0,1,205.3,96,0,Low_Value & Inactive
15308.0,1,310.47,274,0,Low_Value & Inactive
15311.0,91,60632.75,1,1,VIP
15312.0,4,924.85,75,2,Mid_Value
15313.0,1,52.0,110,0,Low_Value & Inactive
15314.0,1,327.97,199,0,Low_Value & Inactive
15315.0,2,570.5,64,2,Mid_Value
15316.0,1,165.0,327,0,Low_Value & Inactive
15318.0,1,312.62,4,2,Mid_Value
15319.0,1,204.5,284,0,Low_Value & Inactive
15320.0,1,267.13,44,0,Low_Value & Inactive
15321.0,3,2748.31,71,2,Mid_Value
15322.0,1,679.68,86,2,Mid_Value
15325.0,1,161.74,104,0,Low_Value & Inactive
15326.0,1,311.71,334,0,Low_Value & Inactive
15327.0,1,208.75,53,0,Low_Value & Inactive
15329.0,3,1049.7,39,2,Mid_Value
15330.0,2,714.96,32,2,Mid_Value
15332.0,4,1661.06,366,2,Mid_Value
15333.0,1,1028.56,208,0,Low_Value & Inactive
15334.0,3,350.82,157,0,Low_Value & Inactive
15335.0,1,170.22,54,0,Low_Value & Inactive
15339.0,2,574.07,66,2,Mid_Value
15341.0,1,2020.52,81,2,Mid_Value
15342.0,1,406.09,130,0,Low_Value & Inactive
15343.0,1,364.5,87,0,Low_Value & Inactive
15344.0,3,563.94,1,2,Mid_Value
15345.0,1,393.54,46,2,Mid_Value
15346.0,1,252.42,333,0,Low_Value & Inactive
15347.0,1,201.6,366,0,Low_Value & Inactive
15348.0,1,158.04,72,0,Low_Value & Inactive
15349.0,2,463.91,158,0,Low_Value & Inactive
15350.0,1,115.65,373,0,Low_Value & Inactive
15351.0,7,1934.66,12,1,VIP
15353.0,2,770.12,255,0,Low_Value & Inactive
15355.0,2,277.05,29,2,Mid_Value
15356.0,10,2718.03,31,1,VIP
15358.0,22,8347.2,5,1,VIP
15360.0,1,427.93,40,2,Mid_Value
15361.0,1,418.92,362,0,Low_Value & Inactive
15363.0,1,326.0,373,0,Low_Value & Inactive
15364.0,2,913.19,96,2,Mid_Value
15365.0,7,2314.32,26,1,VIP
15366.0,2,602.51,75,2,Mid_Value
15367.0,4,1877.59,57,2,Mid_Value
15368.0,1,446.94,21,2,Mid_Value
15370.0,7,2386.05,41,1,VIP
15372.0,1,2007.4,137,2,Mid_Value
15373.0,12,2415.91,8,1,VIP
15374.0,1,168.0,129,0,Low_Value & Inactive
15376.0,3,1221.56,40,2,Mid_Value
15379.0,7,3703.29,169,1,VIP
15380.0,5,1690.26,9,1,VIP
15381.0,2,596.85,214,0,Low_Value & Inactive
15382.0,6,5955.71,15,1,VIP
15384.0,2,642.41,170,2,Mid_Value
15385.0,1,316.88,40,0,Low_Value & Inactive
15386.0,1,394.14,186,0,Low_Value & Inactive
15388.0,1,140.54,270,0,Low_Value & Inactive
15389.0,1,500.0,172,0,Low_Value & Inactive
15392.0,4,1535.53,5,1,VIP
15393.0,2,231.86,16,2,Mid_Value
15394.0,4,2183.54,10,1,VIP
15395.0,1,107.45,326,0,Low_Value & Inactive
15396.0,1,288.18,113,0,Low_Value & Inactive
15397.0,1,94.0,290,0,Low_Value & Inactive
15398.0,2,1345.53,16,2,Mid_Value
15399.0,3,815.77,1,1,VIP
15400.0,5,716.2,92,2,Mid_Value
15402.0,2,626.77,149,2,Mid_Value
15405.0,1,349.1,189,0,Low_Value & Inactive
15406.0,2,510.71,31,2,Mid_Value
15407.0,4,1046.74,34,2,Mid_Value
15408.0,1,267.18,264,0,Low_Value & Inactive
15410.0,8,3450.84,84,1,VIP
15411.0,4,1348.93,26,2,Mid_Value
15412.0,1,190.53,171,0,Low_Value & Inactive
15414.0,3,774.9,10,2,Mid_Value
15415.0,1,559.61,313,0,Low_Value & Inactive
15416.0,4,3984.32,65,1,VIP
15417.0,1,508.8,85,0,Low_Value & Inactive
15419.0,1,135.86,25,0,Low_Value & Inactive
15421.0,4,950.36,59,2,Mid_Value
15422.0,2,97.7,323,0,Low_Value & Inactive
15423.0,1,43.5,38,0,Low_Value & Inactive
15424.0,2,383.34,254,0,Low_Value & Inactive
15426.0,5,1404.07,19,1,VIP
15427.0,3,1430.54,33,2,Mid_Value
15428.0,1,93.78,15,0,Low_Value & Inactive
15429.0,2,397.35,27,2,Mid_Value
15432.0,1,171.19,23,0,Low_Value & Inactive
15433.0,2,533.3,214,0,Low_Value & Inactive
15434.0,5,1041.48,8,1,VIP
15435.0,1,149.29,22,0,Low_Value & Inactive
15436.0,3,1067.75,12,2,Mid_Value
15437.0,1,200.16,262,0,Low_Value & Inactive
15438.0,1,156.58,131,0,Low_Value & Inactive
15440.0,3,383.68,55,2,Mid_Value
15442.0,1,594.0,249,0,Low_Value & Inactive
15443.0,7,3213.59,2,1,VIP
15444.0,2,1411.21,9,2,Mid_Value
15445.0,1,113.5,264,0,Low_Value & Inactive
15447.0,1,155.17,331,0,Low_Value & Inactive
15448.0,1,494.64,313,0,Low_Value & Inactive
15449.0,3,974.52,26,2,Mid_Value
15450.0,1,429.84,30,2,Mid_Value
15452.0,3,528.48,30,2,Mid_Value
15453.0,7,1371.77,2,1,VIP
15454.0,1,179.1,362,0,Low_Value & Inactive
15456.0,3,434.59,283,0,Low_Value & Inactive
15457.0,1,237.07,262,0,Low_Value & Inactive
15458.0,1,161.64,25,0,Low_Value & Inactive
15460.0,1,214.26,354,0,Low_Value & Inactive
15462.0,3,234.6,94,0,Low_Value & Inactive
15463.0,1,126.14,29,0,Low_Value & Inactive
15464.0,1,1044.65,338,0,Low_Value & Inactive
15465.0,18,7354.62,20,1,VIP
15466.0,1,334.53,85,0,Low_Value & Inactive
15467.0,3,524.88,9,2,Mid_Value
15468.0,2,467.51,51,2,Mid_Value
15469.0,2,538.55,50,2,Mid_Value
15471.0,1,454.48,2,2,Mid_Value
15472.0,1,371.56,113,0,Low_Value & Inactive
15473.0,7,1771.2,14,1,VIP
15475.0,1,454.11,77,0,Low_Value & Inactive
15478.0,2,1399.92,40,2,Mid_Value
15480.0,1,905.5,116,2,Mid_Value
15482.0,12,10879.76,16,1,VIP
15483.0,4,225.26,161,0,Low_Value & Inactive
15484.0,4,3590.41,1,1,VIP
15485.0,3,2564.5,30,1,VIP
15488.0,1,91.32,93,0,Low_Value & Inactive
15489.0,3,1134.28,23,2,Mid_Value
15491.0,6,3100.09,95,1,VIP
15492.0,2,659.46,28,2,Mid_Value
15493.0,5,1953.41,33,1,VIP
15494.0,2,1280.58,21,2,Mid_Value
15497.0,2,1262.2,18,2,Mid_Value
15498.0,27,13316.4,3,1,VIP
15500.0,4,1131.56,8,1,VIP
15502.0,12,10384.93,16,1,VIP
15503.0,1,141.04,363,0,Low_Value & Inactive
15504.0,1,52.83,81,0,Low_Value & Inactive
15505.0,5,3610.96,53,1,VIP
15506.0,3,972.08,23,2,Mid_Value
15507.0,1,475.86,172,0,Low_Value & Inactive
15508.0,6,1000.27,189,2,Mid_Value
15510.0,1,250.0,331,0,Low_Value & Inactive
15511.0,5,900.53,12,1,VIP
15512.0,2,121.0,156,0,Low_Value & Inactive
15513.0,19,14758.22,33,1,VIP
15514.0,11,4023.72,12,1,VIP
15516.0,3,62.43,45,0,Low_Value & Inactive
15517.0,1,267.03,233,0,Low_Value & Inactive
15518.0,8,1921.55,64,1,VIP
15520.0,1,343.5,2,2,Mid_Value
15521.0,8,3000.2,40,1,VIP
15522.0,2,397.99,33,2,Mid_Value
15523.0,1,412.01,84,0,Low_Value & Inactive
15524.0,1,440.0,25,2,Mid_Value
15525.0,3,734.37,2,1,VIP
15526.0,2,148.44,33,0,Low_Value & Inactive
15527.0,8,2428.53,19,1,VIP
15528.0,1,229.33,254,0,Low_Value & Inactive
15529.0,11,3962.6,23,1,VIP
15530.0,4,1497.31,22,1,VIP
15531.0,2,1972.39,8,1,VIP
15532.0,4,1564.73,25,1,VIP
15533.0,3,807.57,19,2,Mid_Value
15535.0,4,502.9,173,2,Mid_Value
15537.0,1,110.92,163,0,Low_Value & Inactive
15539.0,1,538.46,7,2,Mid_Value
15540.0,1,213.3,11,2,Mid_Value
15541.0,1,85.13,114,0,Low_Value & Inactive
15543.0,1,127.86,288,0,Low_Value & Inactive
15544.0,9,3546.71,9,1,VIP
15545.0,2,288.97,54,2,Mid_Value
15547.0,14,4910.6,7,1,VIP
15549.0,3,1681.46,77,2,Mid_Value
15550.0,4,575.63,4,2,Mid_Value
15551.0,1,436.06,37,2,Mid_Value
15552.0,1,90.12,217,0,Low_Value & Inactive
15553.0,1,428.93,60,0,Low_Value & Inactive
15554.0,1,217.2,278,0,Low_Value & Inactive
15555.0,16,4794.86,12,1,VIP
15556.0,1,279.77,24,2,Mid_Value
15557.0,1,468.91,29,2,Mid_Value
15561.0,4,800.59,12,2,Mid_Value
15562.0,1,134.55,352,0,Low_Value & Inactive
15563.0,4,1400.44,22,1,VIP
15565.0,2,173.16,50,0,Low_Value & Inactive
15567.0,1,186.01,19,0,Low_Value & Inactive
15568.0,3,758.29,3,1,VIP
15569.0,5,1375.71,104,2,Mid_Value
15570.0,12,4148.82,7,1,VIP
15571.0,4,650.43,12,2,Mid_Value
15572.0,7,2533.42,5,1,VIP
15573.0,2,591.19,32,2,Mid_Value
15574.0,4,675.64,178,2,Mid_Value
15576.0,1,921.37,38,2,Mid_Value
15577.0,3,258.88,151,0,Low_Value & Inactive
15578.0,1,127.1,162,0,Low_Value & Inactive
15579.0,2,327.6,69,2,Mid_Value
15581.0,13,3675.77,121,1,VIP
15582.0,3,682.91,25,2,Mid_Value
15584.0,4,720.86,24,2,Mid_Value
15585.0,1,455.3,177,0,Low_Value & Inactive
15587.0,4,913.68,50,2,Mid_Value
15589.0,3,478.53,256,0,Low_Value & Inactive
15592.0,1,388.58,47,2,Mid_Value
15593.0,1,199.8,71,0,Low_Value & Inactive
15594.0,5,1771.78,16,1,VIP
15596.0,5,1406.59,101,2,Mid_Value
15597.0,1,324.57,35,2,Mid_Value
15598.0,1,240.68,53,0,Low_Value & Inactive
15599.0,2,761.74,27,2,Mid_Value
15601.0,14,6776.56,11,1,VIP
15602.0,9,1297.87,8,1,VIP
15603.0,1,48.48,79,0,Low_Value & Inactive
15604.0,1,216.39,52,0,Low_Value & Inactive
15605.0,5,1198.23,36,2,Mid_Value
15606.0,9,2920.16,61,1,VIP
15607.0,1,104.76,337,0,Low_Value & Inactive
15608.0,4,1093.68,28,2,Mid_Value
15609.0,1,298.48,184,0,Low_Value & Inactive
15610.0,1,112.46,52,0,Low_Value & Inactive
15611.0,13,1591.45,10,1,VIP
15612.0,2,195.15,36,0,Low_Value & Inactive
15615.0,23,10399.74,10,1,VIP
15618.0,4,776.85,33,2,Mid_Value
15619.0,1,336.4,11,2,Mid_Value
15620.0,3,1553.18,57,2,Mid_Value
15621.0,4,1293.03,4,1,VIP
15622.0,9,3709.56,43,1,VIP
15623.0,1,301.03,141,0,Low_Value & Inactive
15624.0,4,588.13,117,2,Mid_Value
15625.0,4,1534.26,104,2,Mid_Value
15626.0,2,675.8,75,2,Mid_Value
15628.0,9,2870.24,5,1,VIP
15630.0,2,1186.35,45,2,Mid_Value
15632.0,8,3285.31,16,1,VIP
15634.0,1,243.55,17,2,Mid_Value
15636.0,2,724.76,90,2,Mid_Value
15637.0,1,223.36,53,0,Low_Value & Inactive
15639.0,1,425.32,134,0,Low_Value & Inactive
15640.0,15,12416.11,4,1,VIP
15641.0,4,1887.2,105,2,Mid_Value
15643.0,3,664.0,192,2,Mid_Value
15644.0,4,803.54,166,2,Mid_Value
15645.0,1,612.01,19,2,Mid_Value
15646.0,3,447.64,158,2,Mid_Value
15648.0,2,639.5,204,0,Low_Value & Inactive
15649.0,2,816.0,336,0,Low_Value & Inactive
15651.0,3,646.3,37,2,Mid_Value
15652.0,1,337.74,91,0,Low_Value & Inactive
15653.0,2,877.44,93,2,Mid_Value
15654.0,2,922.53,9,2,Mid_Value
15655.0,1,560.67,243,0,Low_Value & Inactive
15656.0,4,748.5,45,2,Mid_Value
15657.0,1,30.0,23,0,Low_Value & Inactive
15658.0,5,1024.1,190,2,Mid_Value
15659.0,1,306.45,44,0,Low_Value & Inactive
15660.0,9,1600.86,25,1,VIP
15661.0,2,309.8,317,0,Low_Value & Inactive
15663.0,1,138.14,106,0,Low_Value & Inactive
