CustomerID,Number_of_Orders,Total_Spend,Days_Since_Last_Purchase,cluster,cluster_name
16858.0,10,4292.59,369,0,Retention Risk Customers
16859.0,7,1932.41,145,0,Retention Risk Customers
16860.0,3,1610.62,453,0,Retention Risk Customers
16861.0,5,946.59,60,3,Growth Segment
16862.0,4,662.33,547,0,Retention Risk Customers
16863.0,3,834.27,31,3,Growth Segment
16864.0,2,409.25,434,2,Inactive
16865.0,1,130.95,402,2,Inactive
16866.0,3,207.74,141,2,Inactive
16867.0,1,76.74000000000001,690,2,Inactive
16868.0,3,384.56,394,0,Retention Risk Customers
16869.0,4,817.12,23,3,Growth Segment
16870.0,1,450.16,469,2,Inactive
16871.0,6,2812.34,22,1,Revenue Drivers
16872.0,6,1213.13,77,3,Growth Segment
16873.0,12,14617.39,5,1,Revenue Drivers
16874.0,1,209.89,379,2,Inactive
16875.0,11,4234.53,67,1,Revenue Drivers
16876.0,1,136.01,404,2,Inactive
16877.0,6,846.62,12,3,Growth Segment
16878.0,1,13.3,84,2,Inactive
16880.0,8,1813.21,31,1,Revenue Drivers
16881.0,1,432.0,67,3,Growth Segment
16882.0,3,705.12,67,3,Growth Segment
16883.0,19,2246.06,187,0,Retention Risk Customers
16884.0,4,1070.97,38,3,Growth Segment
16885.0,4,684.6,15,3,Growth Segment
16886.0,1,134.0,456,2,Inactive
16887.0,3,658.17,35,3,Growth Segment
16888.0,3,434.2,401,0,Retention Risk Customers
16889.0,6,2526.65,195,0,Retention Risk Customers
16890.0,3,285.41,477,2,Inactive
16891.0,11,1727.94,2,1,Revenue Drivers
16892.0,7,754.75,1,3,Growth Segment
16893.0,2,249.89,367,2,Inactive
16894.0,3,1306.96,502,0,Retention Risk Customers
16895.0,5,1102.9,65,3,Growth Segment
16896.0,1,103.95,555,2,Inactive
16897.0,2,289.78,299,2,Inactive
16898.0,5,885.21,26,3,Growth Segment
16899.0,8,1695.77,8,1,Revenue Drivers
16900.0,3,887.11,17,3,Growth Segment
16901.0,1,204.26,729,2,Inactive
16902.0,1,1706.88,116,0,Retention Risk Customers
16903.0,3,1041.75,29,3,Growth Segment
16904.0,21,4675.36,4,1,Revenue Drivers
16905.0,17,4706.77,5,1,Revenue Drivers
16906.0,7,1410.92,82,0,Retention Risk Customers
16907.0,9,1470.89,29,1,Revenue Drivers
16908.0,1,252.59,722,2,Inactive
16909.0,1,379.14,72,3,Growth Segment
16910.0,8,1508.96,4,1,Revenue Drivers
16911.0,2,255.25,636,2,Inactive
16912.0,15,4460.51,29,1,Revenue Drivers
16913.0,3,423.91,290,0,Retention Risk Customers
16914.0,1,183.76,36,2,Inactive
16915.0,11,1543.18,9,1,Revenue Drivers
16916.0,4,902.02,24,3,Growth Segment
16917.0,2,1851.88,277,0,Retention Risk Customers
16918.0,16,3206.54,50,1,Revenue Drivers
16919.0,24,4909.66,156,1,Revenue Drivers
16920.0,1,355.45,411,2,Inactive
16921.0,3,409.21,61,3,Growth Segment
16922.0,1,611.08,573,2,Inactive
16923.0,32,13157.13,12,1,Revenue Drivers
16924.0,3,829.89,21,3,Growth Segment
16925.0,1,125.65,540,2,Inactive
16926.0,5,1169.61,371,0,Retention Risk Customers
16927.0,3,543.05,116,3,Growth Segment
16928.0,29,3897.53,80,1,Revenue Drivers
16929.0,7,1295.39,4,3,Growth Segment
16930.0,3,378.89,26,3,Growth Segment
16931.0,23,5032.22,5,1,Revenue Drivers
16932.0,3,412.55,53,3,Growth Segment
16933.0,9,3099.3,1,1,Revenue Drivers
16934.0,6,2083.14,55,1,Revenue Drivers
16935.0,3,530.86,382,0,Retention Risk Customers
16936.0,2,548.29,26,3,Growth Segment
16937.0,1,196.25,499,2,Inactive
16938.0,9,6995.360000000001,9,1,Revenue Drivers
16939.0,3,433.85,489,0,Retention Risk Customers
16940.0,8,6427.66,52,1,Revenue Drivers
16941.0,1,33.0,612,2,Inactive
16942.0,9,1904.99,13,1,Revenue Drivers
16943.0,5,1299.49,212,0,Retention Risk Customers
16944.0,1,101.36,610,2,Inactive
16945.0,33,8548.16,22,1,Revenue Drivers
16946.0,5,1222.04,383,0,Retention Risk Customers
16947.0,5,955.21,236,0,Retention Risk Customers
16948.0,7,868.77,139,0,Retention Risk Customers
16949.0,6,1286.27,4,3,Growth Segment
16950.0,10,3541.77,57,1,Revenue Drivers
16951.0,3,1277.75,135,0,Retention Risk Customers
16952.0,5,795.83,109,0,Retention Risk Customers
16953.0,1,20.8,30,2,Inactive
16954.0,20,6081.88,1,1,Revenue Drivers
16955.0,6,1120.31,185,0,Retention Risk Customers
16956.0,1,308.74,18,3,Growth Segment
16957.0,2,416.64,239,2,Inactive
16958.0,1,778.49,435,0,Retention Risk Customers
16959.0,1,117.35,87,2,Inactive
16960.0,8,1990.88,39,1,Revenue Drivers
16961.0,3,794.56,116,0,Retention Risk Customers
16962.0,1,251.04,410,2,Inactive
16963.0,1,110.55,187,2,Inactive
16964.0,2,207.85,733,2,Inactive
16965.0,1,201.19,227,2,Inactive
16966.0,7,2154.97,8,1,Revenue Drivers
16967.0,1,319.02,189,2,Inactive
16968.0,2,439.43,4,3,Growth Segment
16969.0,3,650.41,39,3,Growth Segment
16970.0,1,71.4,626,2,Inactive
16971.0,1,357.21,38,3,Growth Segment
16972.0,2,749.0,383,0,Retention Risk Customers
16973.0,1,127.0,386,2,Inactive
16974.0,2,365.5,523,2,Inactive
16975.0,3,926.12,423,0,Retention Risk Customers
16976.0,1,251.52,267,2,Inactive
16977.0,4,496.0,395,0,Retention Risk Customers
16978.0,3,768.88,78,3,Growth Segment
16979.0,9,2859.74,4,1,Revenue Drivers
16980.0,3,1422.83,255,0,Retention Risk Customers
16982.0,1,384.06,61,3,Growth Segment
16983.0,11,3490.53,13,1,Revenue Drivers
16984.0,9,10350.53,88,1,Revenue Drivers
16985.0,23,10923.16,17,1,Revenue Drivers
16986.0,11,4888.75,30,1,Revenue Drivers
16987.0,11,2521.4,3,1,Revenue Drivers
16988.0,2,382.67,5,3,Growth Segment
16989.0,6,1133.25,7,3,Growth Segment
16990.0,2,344.0,219,2,Inactive
16991.0,1,1041.21,421,0,Retention Risk Customers
16992.0,13,5476.5,11,1,Revenue Drivers
16993.0,2,1950.95,464,0,Retention Risk Customers
16996.0,9,2123.61,30,1,Revenue Drivers
16997.0,3,702.0,288,0,Retention Risk Customers
16998.0,5,402.0,150,0,Retention Risk Customers
16999.0,2,484.82,23,3,Growth Segment
17000.0,2,406.3,396,2,Inactive
17001.0,19,6640.8,1,1,Revenue Drivers
17002.0,7,2571.55,86,1,Revenue Drivers
17003.0,4,828.21,402,0,Retention Risk Customers
17004.0,4,2324.36,46,1,Revenue Drivers
17005.0,2,622.36,471,0,Retention Risk Customers
17006.0,8,1635.27,5,1,Revenue Drivers
17007.0,7,1120.1,51,3,Growth Segment
17008.0,1,81.36,429,2,Inactive
17009.0,1,242.06,551,2,Inactive
17010.0,1,195.36,18,3,Growth Segment
17011.0,3,671.7,30,3,Growth Segment
17012.0,1,360.61,725,2,Inactive
17014.0,3,583.4300000000001,8,3,Growth Segment
17015.0,3,1838.61,29,3,Growth Segment
17016.0,1,552.4,577,2,Inactive
17017.0,29,12576.99,3,1,Revenue Drivers
17018.0,6,2287.7,41,1,Revenue Drivers
17019.0,11,3602.29,11,1,Revenue Drivers
17020.0,2,935.62,542,0,Retention Risk Customers
17021.0,6,1182.22,442,0,Retention Risk Customers
17022.0,2,260.0,31,3,Growth Segment
17023.0,3,800.1800000000001,417,0,Retention Risk Customers
17024.0,3,95.85,45,2,Inactive
17025.0,5,1349.67,61,3,Growth Segment
17026.0,3,175.83,185,2,Inactive
17027.0,9,1310.63,79,0,Retention Risk Customers
17028.0,3,1593.83,581,0,Retention Risk Customers
17029.0,7,2137.3,111,0,Retention Risk Customers
17030.0,1,146.87,64,2,Inactive
17031.0,6,2773.85,12,1,Revenue Drivers
17032.0,8,2984.32,548,0,Retention Risk Customers
17033.0,4,1332.79,86,0,Retention Risk Customers
17034.0,5,1276.42,16,3,Growth Segment
17035.0,4,613.59,246,0,Retention Risk Customers
17036.0,1,176.89999999999998,383,2,Inactive
17037.0,1,1267.32,88,3,Growth Segment
17038.0,2,743.17,30,3,Growth Segment
17039.0,1,1954.99,604,0,Retention Risk Customers
17040.0,2,463.25,138,3,Growth Segment
17041.0,6,1655.2,27,1,Revenue Drivers
17042.0,5,1036.58,3,3,Growth Segment
17043.0,8,2593.65,32,1,Revenue Drivers
17044.0,12,11962.3,25,1,Revenue Drivers
17045.0,5,827.6800000000001,113,0,Retention Risk Customers
17046.0,5,1906.07,157,0,Retention Risk Customers
17047.0,6,2289.23,85,1,Revenue Drivers
17048.0,7,2071.68,118,0,Retention Risk Customers
17049.0,19,9942.53,3,1,Revenue Drivers
17050.0,11,4648.59,96,1,Revenue Drivers
17051.0,4,706.49,194,0,Retention Risk Customers
17052.0,1,399.09,28,3,Growth Segment
17053.0,1,498.48,131,2,Inactive
17054.0,5,1356.33,28,3,Growth Segment
17055.0,1,232.85,446,2,Inactive
17056.0,1,128.60000000000002,738,2,Inactive
17057.0,1,294.74,596,2,Inactive
17058.0,3,1179.89,82,3,Growth Segment
17059.0,9,4864.57,30,1,Revenue Drivers
17060.0,1,234.24,266,2,Inactive
17061.0,11,5232.2300000000005,74,1,Revenue Drivers
17062.0,6,889.75,314,0,Retention Risk Customers
17063.0,13,3638.53,21,1,Revenue Drivers
17064.0,3,855.45,59,3,Growth Segment
17065.0,2,194.7,638,2,Inactive
17066.0,1,228.34,726,2,Inactive
17067.0,3,454.54,725,0,Retention Risk Customers
17068.0,47,8987.68,12,1,Revenue Drivers
17069.0,14,5517.2300000000005,28,1,Revenue Drivers
17070.0,2,437.42,114,3,Growth Segment
17071.0,13,3793.71,28,1,Revenue Drivers
17072.0,1,273.35,625,2,Inactive
17073.0,4,1446.09,18,3,Growth Segment
17074.0,1,203.05,563,2,Inactive
17075.0,10,2236.63,18,1,Revenue Drivers
17076.0,6,1242.75,36,3,Growth Segment
17077.0,1,306.0,578,2,Inactive
17078.0,2,378.2,36,3,Growth Segment
17079.0,1,118.8,78,2,Inactive
17080.0,7,957.53,22,3,Growth Segment
17081.0,6,949.39,25,3,Growth Segment
17082.0,6,4732.03,33,1,Revenue Drivers
17083.0,9,4049.79,109,1,Revenue Drivers
17084.0,3,5001.21,35,1,Revenue Drivers
17085.0,28,7847.67,123,1,Revenue Drivers
17086.0,6,2050.08,7,1,Revenue Drivers
17087.0,1,221.53,738,2,Inactive
17088.0,4,1991.01,28,3,Growth Segment
17089.0,1,128.45,386,2,Inactive
17090.0,13,3080.1800000000003,4,1,Revenue Drivers
17091.0,19,7495.75,3,1,Revenue Drivers
17092.0,11,5511.41,50,1,Revenue Drivers
17093.0,1,235.88,593,2,Inactive
17094.0,2,402.2000000000001,322,2,Inactive
17095.0,7,2572.25,23,1,Revenue Drivers
17096.0,11,3697.93,15,1,Revenue Drivers
17097.0,9,1143.36,2,3,Growth Segment
17098.0,3,591.07,382,0,Retention Risk Customers
17099.0,1,582.17,533,2,Inactive
17100.0,2,971.74,18,3,Growth Segment
17101.0,7,2507.05,10,1,Revenue Drivers
17102.0,1,25.5,262,2,Inactive
17103.0,1,424.3,722,2,Inactive
17104.0,1,474.03,424,2,Inactive
17105.0,2,665.78,159,0,Retention Risk Customers
17106.0,1,481.58,389,2,Inactive
17107.0,10,16052.72,33,1,Revenue Drivers
17108.0,1,174.95,664,2,Inactive
17109.0,8,1291.71,29,3,Growth Segment
17110.0,3,499.9,165,0,Retention Risk Customers
17111.0,2,459.58,47,3,Growth Segment
17112.0,1,197.57,503,2,Inactive
17113.0,6,2305.59,574,0,Retention Risk Customers
17114.0,8,801.12,6,3,Growth Segment
17115.0,7,2761.49,8,1,Revenue Drivers
17116.0,1,389.78,648,2,Inactive
17117.0,1,116.2,288,2,Inactive
17118.0,1,157.02,318,2,Inactive
17119.0,2,606.91,3,3,Growth Segment
17120.0,1,307.46,233,2,Inactive
17121.0,1,314.74,403,2,Inactive
17122.0,4,570.5,119,0,Retention Risk Customers
17123.0,3,977.17,162,0,Retention Risk Customers
17124.0,1,294.24,185,2,Inactive
17125.0,1,230.5,50,2,Inactive
17126.0,9,2016.43,152,0,Retention Risk Customers
17127.0,5,1155.0300000000002,429,0,Retention Risk Customers
17128.0,1,157.09,335,2,Inactive
17129.0,1,31.85,520,2,Inactive
17131.0,5,2463.17,5,1,Revenue Drivers
17132.0,2,1220.91,452,0,Retention Risk Customers
17133.0,12,14622.33,16,1,Revenue Drivers
17134.0,3,625.3,107,3,Growth Segment
17135.0,10,1722.18,16,1,Revenue Drivers
17136.0,1,231.68,662,2,Inactive
17137.0,6,1099.81,416,0,Retention Risk Customers
17138.0,7,4417.27,276,0,Retention Risk Customers
17139.0,25,19566.76,16,1,Revenue Drivers
17140.0,1,454.12,247,2,Inactive
17141.0,4,727.58,418,0,Retention Risk Customers
17142.0,4,1275.25,239,0,Retention Risk Customers
17143.0,2,880.97,417,0,Retention Risk Customers
17144.0,2,984.57,1,3,Growth Segment
17145.0,4,3120.91,513,0,Retention Risk Customers
17146.0,13,5852.64,106,1,Revenue Drivers
17147.0,9,3199.95,23,1,Revenue Drivers
17148.0,1,124.88,52,2,Inactive
17149.0,1,143.10000000000002,451,2,Inactive
17150.0,6,1357.95,377,0,Retention Risk Customers
17151.0,1,231.90000000000003,735,2,Inactive
17152.0,4,2016.5,195,0,Retention Risk Customers
17153.0,1,213.78,24,3,Growth Segment
17154.0,1,329.34,75,2,Inactive
17155.0,7,892.46,18,3,Growth Segment
17156.0,1,591.87,492,2,Inactive
17157.0,19,5151.900000000001,8,1,Revenue Drivers
17158.0,5,1980.0,32,1,Revenue Drivers
17159.0,5,2099.59,22,1,Revenue Drivers
17160.0,17,10209.16,31,1,Revenue Drivers
17161.0,1,856.01,444,0,Retention Risk Customers
17162.0,10,1715.46,29,1,Revenue Drivers
17163.0,4,699.78,22,3,Growth Segment
17164.0,7,2467.35,33,1,Revenue Drivers
17165.0,6,1794.32,284,0,Retention Risk Customers
17166.0,2,206.34,39,3,Growth Segment
17167.0,3,867.11,380,0,Retention Risk Customers
17168.0,1,400.2,499,2,Inactive
17169.0,3,1156.73,58,3,Growth Segment
17170.0,2,178.68,374,2,Inactive
17171.0,2,384.59,289,2,Inactive
17172.0,3,956.57,79,3,Growth Segment
17173.0,8,3766.6,5,1,Revenue Drivers
17174.0,1,59.9,218,2,Inactive
17175.0,4,1443.69,44,3,Growth Segment
17176.0,3,902.32,202,0,Retention Risk Customers
17177.0,1,119.5,505,2,Inactive
17178.0,1,432.96,731,2,Inactive
17179.0,6,1507.26,178,0,Retention Risk Customers
17180.0,11,2236.77,56,1,Revenue Drivers
17181.0,3,309.85,57,3,Growth Segment
17182.0,2,321.3,423,2,Inactive
17183.0,6,3347.31,8,1,Revenue Drivers
17184.0,2,198.41000000000005,569,2,Inactive
17185.0,3,229.46,592,2,Inactive
17186.0,2,144.0,47,2,Inactive
17187.0,2,467.71,227,0,Retention Risk Customers
17188.0,13,4592.93,11,1,Revenue Drivers
17189.0,5,953.63,106,0,Retention Risk Customers
17190.0,7,1726.57,59,1,Revenue Drivers
17191.0,15,4310.34,28,1,Revenue Drivers
17192.0,1,75.28,536,2,Inactive
17193.0,9,2310.04,36,1,Revenue Drivers
17194.0,3,812.5,274,0,Retention Risk Customers
17195.0,1,562.98,655,2,Inactive
17196.0,1,327.75,428,2,Inactive
17197.0,1,1013.01,30,3,Growth Segment
17198.0,3,692.22,24,3,Growth Segment
17199.0,1,135.04000000000002,582,2,Inactive
17200.0,4,356.71,387,0,Retention Risk Customers
17201.0,4,1143.1,54,3,Growth Segment
17202.0,1,160.65,421,2,Inactive
17203.0,10,5564.09,36,1,Revenue Drivers
17204.0,9,5504.6900000000005,175,1,Revenue Drivers
17205.0,3,999.35,54,3,Growth Segment
17206.0,1,204.24,53,2,Inactive
17207.0,1,292.62,652,2,Inactive
17208.0,1,111.15,396,2,Inactive
17209.0,3,595.7,649,0,Retention Risk Customers
17210.0,1,251.72,393,2,Inactive
17211.0,13,3773.35,27,1,Revenue Drivers
17212.0,3,794.41,253,0,Retention Risk Customers
17213.0,13,4869.400000000001,40,1,Revenue Drivers
17214.0,6,1059.12,60,3,Growth Segment
17215.0,1,186.15,464,2,Inactive
17216.0,1,63.6,554,2,Inactive
17217.0,2,210.1,234,2,Inactive
17218.0,18,3891.39,4,1,Revenue Drivers
17219.0,2,259.13,32,3,Growth Segment
17220.0,21,4457.31,24,1,Revenue Drivers
17221.0,5,976.62,7,3,Growth Segment
17222.0,6,1579.51,65,3,Growth Segment
17223.0,3,558.04,310,0,Retention Risk Customers
17224.0,1,100.86,501,2,Inactive
17225.0,1,131.15,582,2,Inactive
17226.0,3,895.47,309,0,Retention Risk Customers
17227.0,12,1878.93,19,1,Revenue Drivers
17228.0,13,2820.03,16,1,Revenue Drivers
17229.0,2,318.76,96,3,Growth Segment
17230.0,18,9388.49,264,1,Revenue Drivers
17231.0,25,7064.8,12,1,Revenue Drivers
17232.0,2,417.77,3,3,Growth Segment
17233.0,3,560.86,35,3,Growth Segment
17234.0,1,149.89,183,2,Inactive
17235.0,8,1562.98,25,1,Revenue Drivers
17236.0,12,1929.26,13,1,Revenue Drivers
17237.0,4,994.13,11,3,Growth Segment
17238.0,32,7331.67,3,1,Revenue Drivers
17239.0,4,1189.45,313,0,Retention Risk Customers
17240.0,1,130.6,596,2,Inactive
17241.0,12,2736.64,385,0,Retention Risk Customers
17242.0,5,2889.2799999999997,108,1,Revenue Drivers
17243.0,69,20203.58,1,1,Revenue Drivers
17244.0,5,1826.04,53,3,Growth Segment
17245.0,2,371.63,205,2,Inactive
17246.0,2,38.92,547,2,Inactive
17247.0,1,280.09000000000003,15,3,Growth Segment
17248.0,2,500.54,120,3,Growth Segment
17249.0,1,68.03,429,2,Inactive
17250.0,2,381.97,4,3,Growth Segment
17251.0,3,798.98,363,0,Retention Risk Customers
17252.0,2,348.90999999999997,117,3,Growth Segment
17253.0,1,178.26,18,3,Growth Segment
17254.0,3,469.48,5,3,Growth Segment
17255.0,4,781.7,41,3,Growth Segment
17256.0,5,498.93,107,3,Growth Segment
17257.0,2,189.78,436,2,Inactive
17258.0,2,417.3,397,2,Inactive
17259.0,6,1452.39,148,0,Retention Risk Customers
17260.0,1,120.95,411,2,Inactive
17261.0,1,221.59,510,2,Inactive
17262.0,11,2488.76,52,1,Revenue Drivers
17263.0,1,63.440000000000005,208,2,Inactive
17264.0,1,268.28,424,2,Inactive
17265.0,2,550.01,139,0,Retention Risk Customers
17266.0,5,501.72,2,3,Growth Segment
17267.0,2,317.2,127,2,Inactive
17268.0,11,1733.89,108,0,Retention Risk Customers
17269.0,1,491.81,386,2,Inactive
17270.0,2,601.45,469,0,Retention Risk Customers
17271.0,1,204.3,736,2,Inactive
17272.0,4,2148.63,42,1,Revenue Drivers
17273.0,1,141.12,424,2,Inactive
17274.0,2,573.22,35,3,Growth Segment
17275.0,1,114.1,383,2,Inactive
17276.0,1,502.49,402,2,Inactive
17277.0,2,1065.35,228,0,Retention Risk Customers
17278.0,2,271.24,241,2,Inactive
17279.0,1,187.83,58,2,Inactive
17280.0,1,118.86,438,2,Inactive
17281.0,6,797.8499999999999,374,0,Retention Risk Customers
17282.0,5,2308.54,130,0,Retention Risk Customers
17283.0,1,188.46,379,2,Inactive
17284.0,8,2788.06,60,1,Revenue Drivers
17285.0,2,407.94,628,2,Inactive
17286.0,3,389.18,22,3,Growth Segment
17287.0,21,3826.86,26,1,Revenue Drivers
17288.0,11,2468.43,9,1,Revenue Drivers
17289.0,9,2041.8,32,1,Revenue Drivers
17290.0,8,1487.96,4,1,Revenue Drivers
17291.0,1,550.8000000000001,308,2,Inactive
17292.0,2,271.75,472,2,Inactive
17293.0,17,3750.63,8,1,Revenue Drivers
17294.0,2,467.79,669,2,Inactive
17295.0,3,547.0,29,3,Growth Segment
17296.0,1,338.13,730,2,Inactive
17297.0,1,128.18,17,2,Inactive
17298.0,5,954.26,101,0,Retention Risk Customers
17299.0,6,993.23,12,3,Growth Segment
17300.0,2,393.64,391,2,Inactive
17301.0,2,294.39,21,3,Growth Segment
17302.0,5,1135.63,15,3,Growth Segment
17303.0,1,250.04,361,2,Inactive
17304.0,1,111.5,534,2,Inactive
17305.0,1,2135.46,649,0,Retention Risk Customers
17306.0,21,9782.35,11,1,Revenue Drivers
17307.0,11,3999.89,395,0,Retention Risk Customers
17308.0,2,4511.76,393,0,Retention Risk Customers
17309.0,3,320.39,95,3,Growth Segment
17310.0,2,1025.1,387,0,Retention Risk Customers
17311.0,6,3566.56,78,1,Revenue Drivers
17312.0,3,644.3,139,0,Retention Risk Customers
17313.0,1,2328.84,31,3,Growth Segment
17314.0,17,4904.43,25,1,Revenue Drivers
17315.0,43,9599.58,2,1,Revenue Drivers
17316.0,1,124.45,420,2,Inactive
17317.0,3,2600.34,46,1,Revenue Drivers
17318.0,1,157.32999999999998,725,2,Inactive
17319.0,1,29.1,669,2,Inactive
17320.0,6,2444.85,100,1,Revenue Drivers
17321.0,6,1665.21,8,1,Revenue Drivers
17322.0,5,922.59,376,0,Retention Risk Customers
17323.0,12,1551.04,15,1,Revenue Drivers
17324.0,12,2171.07,18,1,Revenue Drivers
17325.0,3,609.5699999999999,280,0,Retention Risk Customers
17326.0,2,312.35,408,2,Inactive
17327.0,2,152.35,410,2,Inactive
17328.0,1,104.7,673,2,Inactive
17329.0,5,998.53,14,3,Growth Segment
17330.0,4,423.8,23,3,Growth Segment
17331.0,1,175.2,124,2,Inactive
17332.0,5,838.27,528,0,Retention Risk Customers
17333.0,1,494.25,86,3,Growth Segment
17334.0,3,635.15,302,0,Retention Risk Customers
17335.0,2,497.04,384,0,Retention Risk Customers
17336.0,1,81.12,472,2,Inactive
17337.0,4,1981.06,151,0,Retention Risk Customers
17338.0,17,11889.33,17,1,Revenue Drivers
17339.0,3,302.36,94,3,Growth Segment
17340.0,18,19617.95,30,1,Revenue Drivers
17341.0,5,1272.21,157,0,Retention Risk Customers
17342.0,4,1227.54,380,0,Retention Risk Customers
17343.0,6,1259.94,355,0,Retention Risk Customers
17344.0,2,457.36,46,3,Growth Segment
17345.0,10,1586.63,15,1,Revenue Drivers
17346.0,26,4998.61,4,1,Revenue Drivers
17347.0,1,228.96,86,2,Inactive
17348.0,9,2442.29,15,1,Revenue Drivers
17349.0,5,772.41,179,0,Retention Risk Customers
17350.0,7,1893.701,8,1,Revenue Drivers
17351.0,12,1988.23,36,1,Revenue Drivers
17352.0,1,36.25,696,2,Inactive
17353.0,4,3242.0,129,0,Retention Risk Customers
17354.0,4,3133.96,51,1,Revenue Drivers
17355.0,1,273.31,386,2,Inactive
17356.0,5,946.47,312,0,Retention Risk Customers
17357.0,2,384.39,24,3,Growth Segment
17358.0,5,861.01,303,0,Retention Risk Customers
17359.0,2,284.46,11,3,Growth Segment
17360.0,6,1200.51,17,3,Growth Segment
17361.0,5,871.7900000000001,49,3,Growth Segment
17362.0,7,1024.04,239,0,Retention Risk Customers
17363.0,3,920.46,395,0,Retention Risk Customers
17364.0,28,11972.92,1,1,Revenue Drivers
17365.0,15,8184.49,13,1,Revenue Drivers
17366.0,2,1077.24,432,0,Retention Risk Customers
17367.0,1,167.55,238,2,Inactive
17368.0,14,2758.29,23,1,Revenue Drivers
17369.0,1,979.2,456,0,Retention Risk Customers
17370.0,4,446.18,73,3,Growth Segment
17371.0,6,655.37,17,3,Growth Segment
17372.0,28,4347.31,41,1,Revenue Drivers
17373.0,7,1167.5,40,3,Growth Segment
17374.0,3,727.11,219,0,Retention Risk Customers
17375.0,4,660.55,199,0,Retention Risk Customers
17376.0,4,453.64,71,3,Growth Segment
17377.0,78,17644.27,24,1,Revenue Drivers
17378.0,1,10.95,374,2,Inactive
17379.0,1,389.72,11,3,Growth Segment
17380.0,3,645.0,434,0,Retention Risk Customers
17381.0,38,36398.65,9,1,Revenue Drivers
17382.0,8,902.28,65,3,Growth Segment
17383.0,2,304.09000000000003,4,3,Growth Segment
17384.0,3,507.55,19,3,Growth Segment
17385.0,1,256.11,15,3,Growth Segment
17386.0,7,2812.77,8,1,Revenue Drivers
17387.0,2,746.81,20,3,Growth Segment
17388.0,11,2675.37,78,1,Revenue Drivers
17389.0,61,57215.33,1,1,Revenue Drivers
17390.0,1,149.3,421,2,Inactive
17391.0,2,508.8,164,0,Retention Risk Customers
17392.0,3,585.92,307,0,Retention Risk Customers
17393.0,2,381.15,411,2,Inactive
17394.0,1,203.87,219,2,Inactive
17395.0,1,97.5,508,2,Inactive
17396.0,14,8409.6,39,1,Revenue Drivers
17397.0,3,1198.28,22,3,Growth Segment
17398.0,3,653.38,115,0,Retention Risk Customers
17400.0,8,4623.28,126,1,Revenue Drivers
17401.0,1,114.85,541,2,Inactive
17402.0,23,4635.5599999999995,5,1,Revenue Drivers
17403.0,2,382.87,36,3,Growth Segment
17404.0,23,47781.12,4,1,Revenue Drivers
17405.0,3,1031.41,1,3,Growth Segment
17406.0,13,4186.95,333,0,Retention Risk Customers
17407.0,1,552.9,412,2,Inactive
17408.0,3,316.09000000000003,163,2,Inactive
17409.0,10,7793.51,185,1,Revenue Drivers
17410.0,5,1214.72,16,3,Growth Segment
17411.0,5,1425.38,12,3,Growth Segment
17412.0,16,4220.22,3,1,Revenue Drivers
17413.0,2,560.14,405,0,Retention Risk Customers
17414.0,6,2249.52,44,1,Revenue Drivers
17415.0,1,507.84,80,3,Growth Segment
17416.0,22,17298.45,30,1,Revenue Drivers
17417.0,1,164.18,549,2,Inactive
17418.0,3,670.0600000000001,42,3,Growth Segment
17419.0,18,6126.25,11,1,Revenue Drivers
17420.0,6,953.58,50,3,Growth Segment
17421.0,3,1059.41,386,0,Retention Risk Customers
17422.0,11,3594.76,16,1,Revenue Drivers
17423.0,3,1118.95,46,3,Growth Segment
17425.0,2,759.17,19,3,Growth Segment
17426.0,13,8077.77,8,1,Revenue Drivers
17427.0,1,100.8,72,2,Inactive
17428.0,45,31466.76,1,1,Revenue Drivers
17429.0,5,1357.46,128,0,Retention Risk Customers
17430.0,4,622.57,33,3,Growth Segment
17431.0,1,403.3,313,2,Inactive
17432.0,9,1728.99,18,1,Revenue Drivers
17433.0,2,569.96,88,3,Growth Segment
17434.0,7,2373.82,2,1,Revenue Drivers
17435.0,1,331.35,411,2,Inactive
17436.0,5,534.0600000000001,2,3,Growth Segment
17437.0,1,369.68,530,2,Inactive
17438.0,5,1422.77,254,0,Retention Risk Customers
17439.0,1,325.74,656,2,Inactive
17440.0,4,323.58,157,0,Retention Risk Customers
17441.0,1,293.35,732,2,Inactive
17442.0,15,4620.3,37,1,Revenue Drivers
17443.0,1,534.24,220,2,Inactive
17444.0,3,2940.04,148,0,Retention Risk Customers
17446.0,2,120.9,177,2,Inactive
17447.0,2,541.53,40,3,Growth Segment
17448.0,46,14523.67,497,1,Revenue Drivers
17449.0,13,4868.15,2,1,Revenue Drivers
17450.0,51,244784.25,8,1,Revenue Drivers
17451.0,7,1721.4,1,1,Revenue Drivers
17453.0,2,486.72,18,3,Growth Segment
17454.0,10,1547.94,192,0,Retention Risk Customers
17455.0,1,131.7,204,2,Inactive
17456.0,2,975.56,365,0,Retention Risk Customers
17457.0,14,5984.81,127,1,Revenue Drivers
17458.0,2,529.58,15,3,Growth Segment
17459.0,2,657.3,43,3,Growth Segment
17460.0,16,2157.9700000000003,94,1,Revenue Drivers
17461.0,3,735.82,23,3,Growth Segment
17462.0,2,675.69,60,3,Growth Segment
17463.0,7,2535.26,16,1,Revenue Drivers
17464.0,3,907.14,158,0,Retention Risk Customers
17465.0,7,2542.79,426,0,Retention Risk Customers
17466.0,2,763.28,10,3,Growth Segment
